Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
644f2545f184e37dec1a265f,614eb0a92921d8c1e64f4873,APPROVED,2023-05-01T02:34:50.061000Z,2023-05-01T02:46:13.739000Z,2023-05-01T02:46:14.219000,2023-05-01T02:46:14.148288Z,684,C1GTSTWU,1726,English,53,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
644f2556539e99ea7e116466,5dd2f94a238a913096c52317,APPROVED,2023-05-01T02:35:05.900000Z,2023-05-01T02:38:40.976000Z,2023-05-01T02:38:41.414000,2023-05-01T02:38:41.347045Z,216,C1GTSTWU,4953,English,41,Female,White,United States,United States,United States,English,No,Full-Time
644f255b76afa9e032fc2d83,5cfec17adc24bc00016efa53,APPROVED,2023-05-01T02:35:20.215000Z,2023-05-01T02:39:33.095000Z,2023-05-01T02:39:33.548000,2023-05-01T02:39:33.494829Z,253,C1GTSTWU,3264,English,37,Male,White,United States,United States,United States,English,No,Full-Time
644f255ec897390888acbebb,612cf777563f5c8b66e7caef,APPROVED,2023-05-01T02:35:17.489000Z,2023-05-01T02:55:52.467000Z,2023-05-01T02:55:52.869000,2023-05-01T02:55:52.812963Z,1235,C1GTSTWU,292,English,43,Female,White,United States,United States,United States,English,No,Full-Time
644f2567a54a5e9a5f924059,606713e36935dc3c2af54841,APPROVED,2023-05-01T02:37:14.312000Z,2023-05-01T02:45:18.341000Z,2023-05-01T02:45:20.185000,2023-05-01T02:45:20.123838Z,485,C1GTSTWU,762,"English, Spanish",33,Male,White,United States,United States,United States,English,No,Full-Time
644f2569a54a5e9a5f92405a,5f831c425ca1f40800de0cd4,APPROVED,2023-05-01T02:35:26.282000Z,2023-05-01T02:51:43.155000Z,2023-05-01T02:51:43.730000Z,2023-05-01T02:51:44.494400Z,977,C1GTSTWU,750,English,40,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f256bc4f58fe559261920,6428a9d34890ddbe5dd57fb0,APPROVED,2023-05-01T02:35:27.353000Z,2023-05-01T02:41:50.453000Z,2023-05-01T02:41:50.903000,2023-05-01T02:41:50.843018Z,384,C1GTSTWU,210,English,55,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
644f256df54c9f4dffc62a22,5c3b70640eaa0100018ea877,APPROVED,2023-05-01T02:35:29.508000Z,2023-05-01T02:43:06.895000Z,2023-05-01T02:43:07.357000,2023-05-01T02:43:07.296799Z,458,C1GTSTWU,3677,English,58,Male,White,United States,United States,United States,English,No,Full-Time
644f2571653c255d4b0f2f8f,62e029ff528ea30b4508eaf5,APPROVED,2023-05-01T02:35:32.793000Z,2023-05-01T02:42:10.619000Z,2023-05-01T02:42:11.036000,2023-05-01T02:42:10.978234Z,398,C1GTSTWU,669,English,20,Female,White,United States,United States,United States,English,No,Part-Time
644f2571cf130809c4fa3385,643b56c128bc9da4d485324e,APPROVED,2023-05-01T02:35:33.594000Z,2023-05-01T02:49:25.966000Z,2023-05-01T02:49:27.097000,2023-05-01T02:49:26.300822Z,833,C1GTSTWU,107,English,50,Female,Black,United States,United States,United States,English,No,Full-Time
644f25752a5e67715526192a,6440883aa6e850dda1c0cf5c,APPROVED,2023-05-01T02:35:37.213000Z,2023-05-01T02:48:06.697000Z,2023-05-01T02:48:07.124000,2023-05-01T02:48:07.064794Z,750,C1GTSTWU,111,English,54,Female,White,United States,United States,United States,English,No,Part-Time
644f257a3cf6894a060f2fcb,62896076149e8f156545884c,APPROVED,2023-05-01T02:35:43.500000Z,2023-05-01T02:57:04.288000Z,2023-05-01T02:57:04.819000,2023-05-01T02:57:04.748307Z,1281,C1GTSTWU,1787,English,DATA_EXPIRED,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f25938fa6fded50ac53fd,6367623b6486b192115ee728,APPROVED,2023-05-01T02:36:06.423000Z,2023-05-01T02:45:58.640000Z,2023-05-01T02:45:59.049000,2023-05-01T02:45:58.990225Z,593,C1GTSTWU,1135,English,48,Male,Black,United States,United States,United States,English,No,Due to start a new job within the next month
644f2597cad7eb5bf6495813,567dd32b4f0ef30006dbb718,APPROVED,2023-05-01T02:36:37.667000Z,2023-05-01T02:46:53.408000Z,2023-05-01T02:46:56.180000Z,2023-05-01T02:46:57.461650Z,616,C1GTSTWU,7011,English,56,Female,Black,United States,United States,United States,English,No,Full-Time
644f25995766d4172377a492,60d13d406f3b34d6791c8831,APPROVED,2023-05-01T02:36:13.023000Z,2023-05-01T02:50:43.939000Z,2023-05-01T02:50:44.379000Z,2023-05-01T02:50:46.852774Z,871,C1GTSTWU,3149,English,26,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f2599705ea8691b583be0,63cac85f8519383ef0422593,APPROVED,2023-05-01T02:36:09.493000Z,2023-05-01T02:41:30.820000Z,2023-05-01T02:41:41.368000,2023-05-01T02:41:31.279850Z,322,C1GTSTWU,630,English,58,Male,White,United States,United States,United States,English,No,Full-Time
644f25a209d6a5878a78990e,63d3f95bba922834f0e8ac39,APPROVED,2023-05-01T02:36:23.777000Z,2023-05-01T02:43:49.929000Z,2023-05-01T02:43:50.375000,2023-05-01T02:43:50.307910Z,447,C1GTSTWU,693,English,30,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
644f25a59d7695b2605aa0b5,6434ca569e4ece2d6062bd6b,APPROVED,2023-05-01T02:36:31.473000Z,2023-05-01T02:48:16.937000Z,2023-05-01T02:48:17.689000,2023-05-01T02:48:17.634482Z,706,C1GTSTWU,183,English,58,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f25aebfb445f863fa3362,607134f478e13587bd89e13a,APPROVED,2023-05-01T02:37:03.458000Z,2023-05-01T02:43:46.948000Z,2023-05-01T02:43:52.438000,2023-05-01T02:43:47.361811Z,404,C1GTSTWU,717,English,29,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
644f25af26d94780dda8bc36,63d1458687bb808c5929e352,APPROVED,2023-05-01T02:36:33.347000Z,2023-05-01T02:41:52.993000Z,2023-05-01T02:41:53.983000,2023-05-01T02:41:53.905963Z,320,C1GTSTWU,858,"Chinese, English",26,Male,Asian,United States,United States,United States,English,No,Full-Time
644f25b9e4257aed0492c5bb,6323781f75962af097c34b5e,APPROVED,2023-05-01T02:36:44.600000Z,2023-05-01T02:41:13.637000Z,2023-05-01T02:41:14.087000,2023-05-01T02:41:14.035127Z,270,C1GTSTWU,476,"Spanish, English",18,Male,Other,United States,United States,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED
644f25be0ba0c609f950e052,610058f21b82dddf45b44009,APPROVED,2023-05-01T02:36:46.949000Z,2023-05-01T02:41:30.662000Z,2023-05-01T02:41:36.121000,2023-05-01T02:41:31.040252Z,284,C1GTSTWU,2071,English,22,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
644f25bf653c255d4b0f2f9a,6168a6cdc303371392b9d9c8,APPROVED,2023-05-01T02:36:49.580000Z,2023-05-01T02:40:19.945000Z,2023-05-01T02:40:20.372000,2023-05-01T02:40:20.310854Z,211,C1GTSTWU,2954,English,24,Male,White,United States,United States,United States,English,No,Full-Time
644f25c209c27f1856b55f07,5d85910572aeb00001290de9,APPROVED,2023-05-01T02:36:56.127000Z,2023-05-01T02:54:26.922000Z,2023-05-01T02:54:32.465000,2023-05-01T02:54:27.376548Z,1051,C1GTSTWU,99,English,71,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f25c7556d4df3768ffd7e,63d9f31dba727de153019798,APPROVED,2023-05-01T02:39:39.129000Z,2023-05-01T02:49:33.732000Z,2023-05-01T02:49:34.152000,2023-05-01T02:49:34.099074Z,595,C1GTSTWU,303,English,34,Male,White,DATA_EXPIRED,United States,United States,Other,No,Full-Time
644f25c7c897390888acbeca,63f7c538e9def44bfbdc7db3,APPROVED,2023-05-01T02:38:45.593000Z,2023-05-01T02:50:57.301000Z,2023-05-01T02:50:57.777000,2023-05-01T02:50:57.719085Z,732,C1GTSTWU,581,"English, Spanish",32,Male,Mixed,United States,United States,United States,English,No,Part-Time
644f25c83e423d43f4a8bc1d,55eb04337480920010aa9e0d,APPROVED,2023-05-01T02:37:01.483000Z,2023-05-01T02:44:44.377000Z,2023-05-01T02:44:44.865000,2023-05-01T02:44:44.807008Z,463,C1GTSTWU,3541,English,37,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
644f25cadfb5f8287c3f651f,5a4f6c4b5f741700018a79a8,APPROVED,2023-05-01T02:37:01.873000Z,2023-05-01T02:39:36.408000Z,2023-05-01T02:39:36.897000,2023-05-01T02:39:36.836516Z,155,C1GTSTWU,2767,"English, Spanish",30,Male,Other,Mexico,United States,United States,Spanish,DATA_EXPIRED,Part-Time
644f25ced9260b3109fc2d80,6449b6ac80df4eb6727b570c,APPROVED,2023-05-01T02:37:15.573000Z,2023-05-01T02:49:47.951000Z,2023-05-01T02:49:48.367000,2023-05-01T02:49:48.309457Z,753,C1GTSTWU,58,English,48,Male,White,United States,United States,United States,English,No,Full-Time
644f25d2f54c9f4dffc62a32,5fc2a0d812bc59000b746ee5,APPROVED,2023-05-01T02:37:13.707000Z,2023-05-01T02:53:50.504000Z,2023-05-01T02:53:55.987000,2023-05-01T02:53:50.911747Z,997,C1GTSTWU,3334,English,30,Male,White,United States,United States,United States,English,No,Part-Time
644f25d9ec52390388116420,570fa921f895a7000f38ca6f,APPROVED,2023-05-01T02:37:15.930000Z,2023-05-01T02:43:34.182000Z,2023-05-01T02:43:34.736000Z,2023-05-01T02:43:35.951509Z,379,C1GTSTWU,611,English,31,Female,Mixed,United States,United States,United States,English,No,Full-Time
644f25dade86aa913a07bfe7,63eda5a4a87d8bd73853fa8e,APPROVED,2023-05-01T02:37:18.244000Z,2023-05-01T02:43:40.168000Z,2023-05-01T02:43:40.670000,2023-05-01T02:43:40.609137Z,382,C1GTSTWU,178,English,33,Male,Asian,United States,United States,United States,English,No,Part-Time
644f25ea25edba9196c6036b,5f0a768d79e052185602759b,APPROVED,2023-05-01T02:37:34.746000Z,2023-05-01T02:45:53.567000Z,2023-05-01T02:45:54.079000,2023-05-01T02:45:54.021915Z,499,C1GTSTWU,2277,English,28,Female,Asian,United States,United States,United States,English,No,Full-Time
644f25eb45a4bc9f9fccd6fc,63f79204eb27c9dc523185d9,APPROVED,2023-05-01T02:37:35.882000Z,2023-05-01T02:49:42.977000Z,2023-05-01T02:49:43.445000,2023-05-01T02:49:43.382670Z,728,C1GTSTWU,328,English,35,Male,White,United States,United States,United States,English,No,Full-Time
644f25efc9ab7ae1abf8ee5b,60fded771d362f0624a42a38,APPROVED,2023-05-01T02:37:47.827000Z,2023-05-01T02:42:59.709000Z,2023-05-01T02:43:00.564000,2023-05-01T02:43:00.494995Z,312,C1GTSTWU,3291,English,30,Male,White,United States,United States,United States,English,No,Full-Time
644f25f5375cf856db9a4323,6090578fb2299eacaec32b7a,APPROVED,2023-05-01T02:37:41.067000Z,2023-05-01T02:45:13.001000Z,2023-05-01T02:45:15.020000,2023-05-01T02:45:14.964183Z,452,C1GTSTWU,2682,English,28,Female,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
644f25fa09d6a5878a789923,62e097c92160176b0b9c2619,APPROVED,2023-05-01T02:37:50.717000Z,2023-05-01T02:46:50.714000Z,2023-05-01T02:46:51.170000,2023-05-01T02:46:51.219037Z,540,C1GTSTWU,1762,English,37,Female,White,United States,United States,United States,English,No,Full-Time
644f25fd50cae1a12114a675,63251e479509813fab713ad2,APPROVED,2023-05-01T02:37:51.706000Z,2023-05-01T02:54:58.256000Z,2023-05-01T02:54:58.742000,2023-05-01T02:54:58.684917Z,1027,C1GTSTWU,1469,English,39,Male,White,United States,United States,United States,English,No,Full-Time
644f260cc6404d9c058f26d9,642f3188cc01a6b87e28a081,APPROVED,2023-05-01T02:45:58.107000Z,2023-05-01T03:01:20.950000Z,2023-05-01T03:01:21.457000,2023-05-01T03:01:21.390130Z,923,C1GTSTWU,213,English,38,Male,Mixed,United States,United States,United States,English,No,Full-Time
644f261340029988c13f6523,5d79156e0c89aa0001026dc8,APPROVED,2023-05-01T02:38:15.840000Z,2023-05-01T02:55:31.034000Z,2023-05-01T02:55:31.623000,2023-05-01T02:55:31.555782Z,1036,C1GTSTWU,3836,English,61,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f261a425d9c0f623d717f,5f20c7843957f61f62c58bb6,APPROVED,2023-05-01T02:38:27.486000Z,2023-05-01T02:43:50.834000Z,2023-05-01T02:43:51.311000,2023-05-01T02:43:51.249841Z,324,C1GTSTWU,2136,English,28,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f261a4ddc2a1e0e92c5bf,60712d937752fb8780e89951,APPROVED,2023-05-01T02:38:21.230000Z,2023-05-01T02:52:16.601000Z,2023-05-01T02:52:22.174000,2023-05-01T02:52:17.103473Z,836,C1GTSTWU,4439,English,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
644f261c457a4450f2738a4b,5a5e94a7eedc32000142cd08,APPROVED,2023-05-01T02:38:20.438000Z,2023-05-01T02:46:02.150000Z,2023-05-01T02:46:02.618000,2023-05-01T02:46:02.563736Z,462,C1GTSTWU,1525,English,26,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
644f2629da90f810e4892e3c,6439cecf6503f57ddac48127,APPROVED,2023-05-01T02:38:38.662000Z,2023-05-01T02:49:16.780000Z,2023-05-01T02:49:17.378000,2023-05-01T02:49:17.318326Z,639,C1GTSTWU,142,English,51,Female,White,United States,United States,United States,English,No,Full-Time
644f26302a5e677155261954,62b755ac8d4ceeb1a463c05a,APPROVED,2023-05-01T02:39:38.983000Z,2023-05-01T03:03:58.941000Z,2023-05-01T03:03:59.347000,2023-05-01T03:03:59.278774Z,1460,C1GTSTWU,1393,English,59,Female,White,United States,United States,United States,English,No,Full-Time
644f263730d4b3a2cf3d71cd,60fce0bedbae8b8996c93203,APPROVED,2023-05-01T02:38:52.233000Z,2023-05-01T02:46:16.443000Z,2023-05-01T02:46:18.662000,2023-05-01T02:46:18.601829Z,445,C1GTSTWU,1730,English,21,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
644f26542a5e67715526195c,643ead9be9be7fa2c20e1a53,APPROVED,2023-05-01T02:39:36.941000Z,2023-05-01T02:56:01.419000Z,2023-05-01T02:56:01.814000,2023-05-01T02:56:01.752839Z,985,C1GTSTWU,139,English,57,Male,White,United States,United States,United States,English,No,Due to start a new job within the next month
644f2657c31c7d5e5a21a84f,5ee8bb541323a50651accf89,APPROVED,2023-05-01T02:39:24.513000Z,2023-05-01T02:48:06.261000Z,2023-05-01T02:48:06.736000,2023-05-01T02:48:06.678824Z,522,C1GTSTWU,2312,English,52,Female,White,United States,United States,United States,English,No,Full-Time
644f2659c897390888acbedf,5e8804c63ac81448c5ab0fa5,APPROVED,2023-05-01T02:39:26.023000Z,2023-05-01T02:43:33.512000Z,2023-05-01T02:43:33.984000,2023-05-01T02:43:33.926652Z,248,C1GTSTWU,3544,English,74,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f265ec28422033b838830,63bca8a6f3803fbb0c3aca28,APPROVED,2023-05-01T02:39:29.095000Z,2023-05-01T02:43:46.775000Z,2023-05-01T02:43:47.409000,2023-05-01T02:43:47.351980Z,258,C1GTSTWU,228,English,36,Female,Other,United States,United States,United States,English,No,Full-Time
644f266050cae1a12114a686,630981b0f861918e8174a43e,APPROVED,2023-05-01T02:39:31.897000Z,2023-05-01T02:45:40.526000Z,2023-05-01T02:45:41.317000,2023-05-01T02:45:40.905544Z,369,C1GTSTWU,1584,English,40,Male,White,United States,United States,United States,English,No,Full-Time
644f2666375cf856db9a4333,5bb239a60cc22c000146833e,APPROVED,2023-05-01T02:39:36.849000Z,2023-05-01T02:42:17.991000Z,2023-05-01T02:42:23.538000,2023-05-01T02:42:18.460469Z,162,C1GTSTWU,1923,English,41,Male,White,United States,United States,United States,English,Yes,Full-Time
644f26675766d4172377a4bc,5755a4c33c680b00095db408,APPROVED,2023-05-01T02:39:39.083000Z,2023-05-01T02:46:51.785000Z,2023-05-01T02:46:53.675000,2023-05-01T02:46:53.604545Z,433,C1GTSTWU,3892,English,40,Male,White,United States,United States,United States,Korean,No,Full-Time
644f2668e4257aed0492c5da,60c7c096903b9b083aa00c4f,APPROVED,2023-05-01T02:39:41.061000Z,2023-05-01T02:48:57.823000Z,2023-05-01T02:48:58.212000,2023-05-01T02:48:58.159150Z,557,C1GTSTWU,1602,English,23,Prefer not to say,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
644f266af55063b4a5fc2d40,5d65c3946081d0001a673710,APPROVED,2023-05-01T02:39:43.516000Z,2023-05-01T02:45:08.164000Z,2023-05-01T02:45:08.619000,2023-05-01T02:45:08.552752Z,325,C1GTSTWU,142,"English, Japanese",30,Female,White,United States,United States,United States,English,Yes,Other
644f266c375cf856db9a4334,5e3f4c676d06fc1b240e6021,APPROVED,2023-05-01T02:39:44.849000Z,2023-05-01T02:52:24.254000Z,2023-05-01T02:52:24.666000,2023-05-01T02:52:24.605918Z,760,C1GTSTWU,4264,English,66,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f267340029988c13f6537,63ee5e103b44d07673cc8bd6,APPROVED,2023-05-01T02:39:52.635000Z,2023-05-01T02:44:47.150000Z,2023-05-01T02:44:47.574000,2023-05-01T02:44:47.512940Z,295,C1GTSTWU,524,"Chinese, English",22,Female,Asian,United States,United States,United States,Chinese,No,Part-Time
644f26759e9d278aa33c7c44,628f572a2d1304a34b9e1a37,APPROVED,2023-05-01T02:39:52.161000Z,2023-05-01T02:44:59.433000Z,2023-05-01T02:44:59.951000,2023-05-01T02:44:59.894406Z,308,C1GTSTWU,2040,English,74,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f267650a96e86395aa08a,6404f184dffe93798dca0f5f,APPROVED,2023-05-01T02:39:57.522000Z,2023-05-01T02:53:50.423000Z,2023-05-01T02:53:50.915000,2023-05-01T02:53:50.848573Z,833,C1GTSTWU,505,English,59,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
644f267740029988c13f653b,63e576170eb086a90644efb4,APPROVED,2023-05-01T02:39:53.690000Z,2023-05-01T02:49:49.624000Z,2023-05-01T02:49:50.448000,2023-05-01T02:49:50.374204Z,596,C1GTSTWU,505,"Chinese, English",36,Male,Asian,China,United States,United States,Chinese,No,Part-Time
644f2677ec52390388116441,614fbb4467c4c74f573a94d3,APPROVED,2023-05-01T02:39:55.356000Z,2023-05-01T02:45:42.979000Z,2023-05-01T02:45:43.394000,2023-05-01T02:45:43.330926Z,348,C1GTSTWU,3962,English,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f26798cdf8b491d92404a,5fb96b9798cd084465b0bf36,APPROVED,2023-05-01T02:39:59.016000Z,2023-05-01T02:48:58.707000Z,2023-05-01T02:48:59.309000,2023-05-01T02:48:59.245163Z,540,C1GTSTWU,1171,English,53,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
644f2679af1b1173234957e4,5dcf7b49523df00ae9c4e07e,APPROVED,2023-05-01T02:39:56.529000Z,2023-05-01T02:48:05.455000Z,2023-05-01T02:48:06.074000,2023-05-01T02:48:06.019365Z,489,C1GTSTWU,4312,English,29,Female,White,United States,United States,United States,English,No,Part-Time
644f267a9b07a1c8100e1371,602854edbf92e76fc9c56355,APPROVED,2023-05-01T02:39:57.604000Z,2023-05-01T02:51:05.451000Z,2023-05-01T02:51:05.897000,2023-05-01T02:51:05.829894Z,668,C1GTSTWU,72,"English, Spanish",25,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f2682375cf856db9a4337,5dfe8e7bdc8535b21b18ea2f,APPROVED,2023-05-01T02:40:07.135000Z,2023-05-01T02:47:22.583000Z,2023-05-01T02:47:23.043000,2023-05-01T02:47:22.970504Z,436,C1GTSTWU,5326,English,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f268a95458c78ab892e5e,581d38509b5b8800014d507e,APPROVED,2023-05-01T02:41:59.611000Z,2023-05-01T02:46:59.435000Z,2023-05-01T02:46:59.846000,2023-05-01T02:46:59.768904Z,300,C1GTSTWU,2107,English,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f268b6cc00f06cc8ffd3a,63d570d979c31656fece7c7d,APPROVED,2023-05-01T02:40:17.241000Z,2023-05-01T02:53:25.018000Z,2023-05-01T02:53:25.425000,2023-05-01T02:53:25.356229Z,788,C1GTSTWU,669,English,64,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f269a2a5e677155261967,60fcfc901e6ff71aa60cc193,APPROVED,2023-05-01T02:40:45.078000Z,2023-05-01T02:48:22.318000Z,2023-05-01T02:48:22.815000,2023-05-01T02:48:22.757982Z,458,C1GTSTWU,295,English,26,Female,White,United States,United States,United States,English,Yes,Full-Time
644f26a06f220dc21e1a2682,5aa52f9235237b000112fa15,APPROVED,2023-05-01T02:40:35.897000Z,2023-05-01T02:46:45.957000Z,2023-05-01T02:46:46.542000,2023-05-01T02:46:46.471211Z,371,C1GTSTWU,576,English,23,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f26a9af1b1173234957eb,62fb85a89ccb1ac663b54783,APPROVED,2023-05-01T02:40:43.653000Z,2023-05-01T02:49:00.556000Z,2023-05-01T02:49:00.954000,2023-05-01T02:49:00.899404Z,497,C1GTSTWU,429,English,30,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f26ac764f1b83089a4335,63e51e55974365f1e43df265,APPROVED,2023-05-01T02:40:48.182000Z,2023-05-01T02:46:22.694000Z,2023-05-01T02:46:28.173000,2023-05-01T02:46:23.096189Z,335,C1GTSTWU,419,English,19,Male,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking)
644f26ac8b91be72af583ba0,5f4c9e74da9c148b0d42ecbd,APPROVED,2023-05-01T02:40:44.333000Z,2023-05-01T02:45:06.507000Z,2023-05-01T02:45:06.935000,2023-05-01T02:45:06.872170Z,263,C1GTSTWU,5007,"Chinese, English",35,Male,Asian,China,United States,United States,Chinese,No,Full-Time
644f26bdf54c9f4dffc62a53,634daa35d11d334e56a40de8,APPROVED,2023-05-01T02:41:05.060000Z,2023-05-01T03:01:32.305000Z,2023-05-01T03:01:32.759000,2023-05-01T03:01:32.702743Z,1228,C1GTSTWU,160,English,29,Prefer not to say,Mixed,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f26bfbbb5525cccb55eb8,6412bab4656975f5c0d183af,APPROVED,2023-05-01T02:41:08.954000Z,2023-05-01T02:52:11.967000Z,2023-05-01T02:52:12.430000,2023-05-01T02:52:12.365215Z,664,C1GTSTWU,463,English,56,Male,White,United States,United States,United States,English,No,Full-Time
644f26c22fc5b16c2b0e1383,5ec00f62cf12be40ea6fe344,APPROVED,2023-05-01T02:42:00.272000Z,2023-05-01T02:56:10.255000Z,2023-05-01T02:56:11.400000,2023-05-01T02:56:11.341433Z,850,C1GTSTWU,4720,English,48,Female,White,United States,United States,United States,English,No,Full-Time
644f26c98dae5e681be0b8c5,57b0e0277030f200018c2dfb,APPROVED,2023-05-01T02:42:30.824000Z,2023-05-01T02:50:14.074000Z,2023-05-01T02:50:14.512000,2023-05-01T02:50:14.449847Z,464,C1GTSTWU,1735,English,29,Male,White,United States,United States,United States,English,No,Full-Time
644f26d0aecca5c7b41a2643,60e68d7dc0d998d1c7842a65,APPROVED,2023-05-01T02:41:49.625000Z,2023-05-01T02:56:43.765000Z,2023-05-01T02:56:44.179000,2023-05-01T02:56:44.111613Z,895,C1GTSTWU,1456,English,43,Male,Black,United States,United States,United States,English,No,Due to start a new job within the next month
644f26d46cc00f06cc8ffd46,5ce83f6ffdd26c00193b9611,APPROVED,2023-05-01T02:44:03.031000Z,2023-05-01T02:53:18.109000Z,2023-05-01T02:53:18.546000,2023-05-01T02:53:18.485443Z,556,C1GTSTWU,3309,English,54,Male,White,United States,United States,United States,English,No,Other
644f26dc7face769f9d10086,628deac8711dee5dbda650ae,APPROVED,2023-05-01T02:41:39.282000Z,2023-05-01T02:47:31.741000Z,2023-05-01T02:47:32.219000,2023-05-01T02:47:32.155334Z,353,C1GTSTWU,1463,English,31,Male,White,United States,United States,United States,English,No,Full-Time
644f26e16cc00f06cc8ffd48,5f8cfa7c9d47214a4b02c17d,APPROVED,2023-05-01T02:41:41.031000Z,2023-05-01T02:47:10.187000Z,2023-05-01T02:47:10.676000,2023-05-01T02:47:10.600548Z,330,C1GTSTWU,789,"English, Spanish",20,Female,White,United States,United States,United States,Spanish,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f26e92da0be84200f2f9b,6154c1748e0de2c3afdab62c,APPROVED,2023-05-01T02:41:50.064000Z,2023-05-01T02:52:40.859000Z,2023-05-01T02:52:41.313000,2023-05-01T02:52:41.235690Z,651,C1GTSTWU,1648,English,35,Male,White,United States,United States,United States,English,No,Part-Time
644f26e9c6e51464bc261905,630f06eb561655a94229a93d,APPROVED,2023-05-01T02:41:48.482000Z,2023-05-01T02:46:45.570000Z,2023-05-01T02:46:46.100000,2023-05-01T02:46:46.040175Z,298,C1GTSTWU,156,"Chinese, English",18,Male,Asian,United States,United States,United States,English,Yes,DATA_EXPIRED
644f26f1f589c47a4192c57f,5efef32a88bb6a01c8087591,APPROVED,2023-05-01T02:41:54.601000Z,2023-05-01T02:53:30.851000Z,2023-05-01T02:53:31.308000,2023-05-01T02:53:31.250051Z,697,C1GTSTWU,1368,English,22,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
644f26fac9ab7ae1abf8ee8c,63d77a647dbf6c0c53b0d375,APPROVED,2023-05-01T02:42:10.625000Z,2023-05-01T02:49:14.394000Z,2023-05-01T02:49:14.819000,2023-05-01T02:49:14.759487Z,424,C1GTSTWU,660,English,36,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
644f27039aa6318e98a7717b,60fdfebf34e9b78c0d472d1e,APPROVED,2023-05-01T02:42:14.390000Z,2023-05-01T02:50:04.113000Z,2023-05-01T02:50:10.256000,2023-05-01T02:50:05.186796Z,470,C1GTSTWU,696,English,26,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f2706e33c152314116452,63bc74f63269af3a7bfcec7c,APPROVED,2023-05-01T02:42:20.218000Z,2023-05-01T02:57:01.547000Z,2023-05-01T02:57:02.026000,2023-05-01T02:57:01.970238Z,882,C1GTSTWU,773,English,53,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
644f270778297f68f8c629fe,63614fa10ba3ae81af14d17f,APPROVED,2023-05-01T02:42:17.635000Z,2023-05-01T02:49:59.728000Z,2023-05-01T02:50:05.241000,2023-05-01T02:50:00.158708Z,463,C1GTSTWU,362,English,42,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
644f270c1e224a31f53d7170,63e64959bf1cb4617fa269e5,APPROVED,2023-05-01T02:42:45.651000Z,2023-05-01T02:50:01.493000Z,2023-05-01T02:50:01.954000,2023-05-01T02:50:01.880030Z,436,C1GTSTWU,710,English,56,Male,White,United States,United States,United States,English,No,Full-Time
